10178262,HY366663,08/02/15 23:28,047XX S DAMEN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,TRUE,FALSE,41.80832553,-87.67482701
10178278,HY366671,08/02/15 23:20,005XX W ROOSEVELT RD,560,ASSAULT,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,41.86714315,-87.63936798
10178335,HY366719,08/02/15 23:19,034XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,41.82991123,-87.71671383
10178241,HY366644,08/02/15 23:17,0000X W 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,41.75081548,-87.62667814
10179681,HY367958,08/02/15 23:15,125XX S WENTWORTH AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,FALSE,FALSE,41.66603296,-87.62722538
10178299,HY366676,08/02/15 23:13,077XX S AVALON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,41.754208,-87.59448509
10178224,HY366674,08/02/15 23:13,077XX S AVALON AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,41.754208,-87.59448509
10178258,HY366689,08/02/15 23:10,023XX N LOCKWOOD AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,41.92303296,-87.75871848
10178211,HY366635,08/02/15 23:06,007XX N LONG AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,41.89439612,-87.76077129
10178326,HY366702,08/02/15 23:06,018XX N DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,41.91562595,-87.67771891
10178702,HY366964,08/02/15 23:00,0000X N WESTERN AVE,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,41.88125634,-87.68628866
10178972,HY367119,08/02/15 23:00,051XX W AUGUSTA BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,41.89869187,-87.75549499
10178510,HY366844,08/02/15 23:00,069XX S CHAPPEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,41.76832581,-87.57528347
10179581,HY367906,08/02/15 23:00,099XX S PERRY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,41.71337738,-87.62620201
10178275,HY366641,08/02/15 23:00,021XX W HURON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,41.89393658,-87.67982864
10178194,HY366642,08/02/15 23:00,043XX W WILCOX ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,FALSE,FALSE,41.87889035,-87.73320795
10179536,HY367686,08/02/15 23:00,116XX S CHURCH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,41.68248757,-87.67046296
10178338,HY366649,08/02/15 22:57,103XX S HALSTED ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,41.70673108,-87.6429745
10178245,HY366654,08/02/15 22:56,005XX S MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,TRUE,FALSE,41.87524053,-87.62439487
10178272,HY366637,08/02/15 22:55,016XX W MAYPOLE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,41.88433572,-87.66904536
10178210,HY366619,08/02/15 22:54,027XX W 24TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,41.84840486,-87.6931419
10178180,HY366638,08/02/15 22:52,037XX W CHICAGO AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,41.89553917,-87.71960901
10178201,HY366630,08/02/15 22:50,070XX S DAMEN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,41.76523366,-87.67369166
10179159,HY366931,08/02/15 22:40,065XX S MINERVA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,41.77618424,-87.59746645
10178858,HY367032,08/02/15 22:37,0000X W ERIE ST,620,BURGLARY,UNLAWFUL ENTRY,OTHER,FALSE,FALSE,41.89416915,-87.6291146
10178208,HY366659,08/02/15 22:35,034XX N LOWELL AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,APARTMENT,FALSE,FALSE,41.94411239,-87.73580564
10180501,HY368513,08/02/15 22:30,024XX W 23RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,41.85030742,-87.68691263
10178361,HY366655,08/02/15 22:30,114XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,41.68583171,-87.65987025
10178186,HY366614,08/02/15 22:30,009XX W 114TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,41.68567905,-87.64613573
10178915,HY367127,08/02/15 22:30,072XX N PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,42.01346394,-87.67224785
10178188,HY366625,08/02/15 22:27,108XX S WABASH AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,41.69723343,-87.62190434
10178333,HY366600,08/02/15 22:25,048XX N KEYSTONE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,41.96923255,-87.72944103
10178174,HY366611,08/02/15 22:22,063XX S ARTESIAN AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,41.77891082,-87.68470444
10178222,HY366594,08/02/15 22:20,016XX E 55TH ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,FALSE,TRUE,41.79530114,-87.58686586
10178204,HY366601,08/02/15 22:18,064XX S VERNON AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,FALSE,TRUE,41.7773568,-87.61448996
10178309,HY366627,08/02/15 22:15,073XX S DAMEN AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,41.76097934,-87.67357763
10178181,HY366606,08/02/15 22:15,091XX S WILLIAMS AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,41.7279892,-87.6183926
10178193,HY366628,08/02/15 22:12,026XX S PEORIA ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,FALSE,FALSE,41.84451317,-87.64836932
10178192,HY366575,08/02/15 22:12,005XX S KILPATRICK AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,41.87404405,-87.74274476
10178165,HY366584,08/02/15 22:10,001XX E HURON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,41.89506503,-87.62308113
10178225,HY366609,08/02/15 22:10,108XX S HOXIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,41.69794078,-87.56059966
10178167,HY366598,08/02/15 22:08,049XX W LEXINGTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,41.87100254,-87.747935
10178246,HY366581,08/02/15 22:05,077XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,41.75367747,-87.6660991
10178677,HY366894,08/02/15 22:00,044XX W CORTEZ ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,41.89987983,-87.73665531
10179088,HY367167,08/02/15 22:00,023XX N ROCKWELL ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,41.9232942,-87.69294866
10178589,HY366930,08/02/15 22:00,014XX N KOLIN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,41.90682451,-87.73488241
10178256,HY366673,08/02/15 22:00,005XX S STATE ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,41.87516893,-87.62747263
10178267,HY366631,08/02/15 22:00,022XX W 21ST ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,41.85402007,-87.6815125
10182808,HY370116,08/02/15 22:00,082XX S MARYLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,41.74537419,-87.60394892
10179701,HY368061,08/02/15 22:00,050XX S TRIPP AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,41.80150937,-87.72937904
10179694,HY368050,08/02/15 22:00,029XX N KILDARE AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,41.93376912,-87.73469307
10178212,HY366604,08/02/15 22:00,005XX S COLUMBUS DR,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,41.87564599,-87.62073692
10178170,HY366590,08/02/15 22:00,064XX S MOZART ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,41.77633772,-87.69468767
10178806,HY366932,08/02/15 22:00,105XX S TRUMBULL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,41.70112296,-87.70741051
10178366,HY366571,08/02/15 22:00,066XX S WHIPPLE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,41.77287184,-87.69917621
10178638,HY366977,08/02/15 22:00,106XX S WHIPPLE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,41.70010391,-87.69774582
10181197,HY369023,08/02/15 22:00,062XX N TROY ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,41.99526562,-87.70820795
10179392,HY367031,08/02/15 22:00,106XX S WHIPPLE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,41.70040583,-87.69775384
10178205,HY366621,08/02/15 22:00,056XX S LAKE SHORE DR SB,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,41.79262217,-87.58047221
10179297,HY367451,08/02/15 22:00,049XX S KILPATRICK AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,41.80251245,-87.74071737
10178239,HY366602,08/02/15 22:00,076XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,41.75421808,-87.66044955
10182065,HY369898,08/02/15 22:00,002XX N STATE ST,460,BATTERY,SIMPLE,HOTEL/MOTEL,FALSE,FALSE,41.88580483,-87.62779259
10178509,HY366875,08/02/15 22:00,029XX W SHERWIN AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,42.01480816,-87.70390256
10179114,HY367254,08/02/15 22:00,014XX S CANAL ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,41.8619721,-87.63922199
10178196,HY366651,08/02/15 21:51,039XX W LEXINGTON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,41.87176051,-87.72377617
10178255,HY366579,08/02/15 21:51,067XX S WINCHESTER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,41.77070616,-87.67232322
10178263,HY366624,08/02/15 21:50,009XX W 50TH ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,41.80325556,-87.64832846
10178117,HY366578,08/02/15 21:50,027XX S KOMENSKY AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,41.84220763,-87.72585868
10178206,HY366565,08/02/15 21:50,009XX N LOCKWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,41.89747763,-87.75797058
10178142,HY366591,08/02/15 21:48,051XX S CICERO AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,41.79932883,-87.74280049
10178153,HY366558,08/02/15 21:45,016XX N PARKSIDE AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,41.90989582,-87.76690399
10179625,HY367539,08/02/15 21:40,018XX W 47TH ST,320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,FALSE,FALSE,41.8086571,-87.67092453
10178244,HY366576,08/02/15 21:40,043XX W AUGUSTA BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,41.89874199,-87.73579536
10178151,HY366564,08/02/15 21:40,052XX N CAMPBELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,41.97742222,-87.69118934
10178197,HY366537,08/02/15 21:32,073XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,FALSE,FALSE,41.7611295,-87.64445529
10178320,HY366672,08/02/15 21:30,064XX S CALIFORNIA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,TRUE,41.77613716,-87.69316821
10178308,HY366745,08/02/15 21:30,014XX S HARDING AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,41.86179444,-87.7239773
10182791,HY370653,08/02/15 21:30,003XX E RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,41.8842193,-87.61945917
10178207,HY366561,08/02/15 21:30,009XX E 131ST ST,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,TRUE,FALSE,41.6571249,-87.60049571
10181155,HY369172,08/02/15 21:30,040XX W CONGRESS PKWY,820,THEFT,$500 AND UNDER,CTA BUS STOP,TRUE,FALSE,41.87446587,-87.72575893
10178324,HY366568,08/02/15 21:30,059XX N ELSTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,41.98970911,-87.77766618
10178279,HY366605,08/02/15 21:30,013XX S CANAL ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,41.86449457,-87.63930484
10179059,HY366870,08/02/15 21:30,071XX S YALE AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,41.76448012,-87.63083149
10178164,HY366595,08/02/15 21:30,052XX S UNIVERSITY AVE,330,ROBBERY,AGGRAVATED,SIDEWALK,TRUE,FALSE,41.80022427,-87.59833941
10179115,HY367110,08/02/15 21:30,091XX S LA SALLE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,41.72789161,-87.62746427
10178979,HY366943,08/02/15 21:30,096XX S SEELEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,41.71905776,-87.6736696
10178397,HY366807,08/02/15 21:30,068XX S CLYDE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,41.7704677,-87.57382491
10180112,HY368355,08/02/15 21:30,107XX S TROY ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,41.69805937,-87.6997323
10178135,HY366533,08/02/15 21:28,033XX S LEAVITT ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,41.83363598,-87.68011582
10178195,HY366607,08/02/15 21:27,053XX S HAMILTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,41.79673459,-87.67786488
10178134,HY366582,08/02/15 21:26,034XX W HURON ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,41.8937836,-87.71158589
10178171,HY366540,08/02/15 21:25,008XX N HUDSON AVE,041A,BATTERY,AGGRAVATED: HANDGUN,PARK PROPERTY,FALSE,FALSE,41.89759852,-87.63978398
10179610,HY367300,08/02/15 21:20,090XX S HOUSTON AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,LIBRARY,FALSE,FALSE,,
10178191,HY366538,08/02/15 21:13,0000X E 118TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,41.67975189,-87.62188094
10178254,HY366567,08/02/15 21:10,0000X S HOMAN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,41.88078563,-87.71085263
10178155,HY366596,08/02/15 21:10,073XX S HARVARD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,41.76030393,-87.63318249
10178303,HY366583,08/02/15 21:05,056XX S WABASH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,41.79268901,-87.62418315
10178136,HY366563,08/02/15 21:05,107XX S HALSTED ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,41.69945725,-87.64274837
10179569,HY367878,08/02/15 21:00,002XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,41.88472711,-87.75782059
10179016,HY367006,08/02/15 21:00,003XX E RANDOLPH ST,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,41.8842193,-87.61945917
10178238,HY366522,08/02/15 21:00,027XX W JACKSON BLVD,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,41.87756659,-87.69435643
10178251,HY366610,08/02/15 21:00,007XX N SAWYER AVE,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,41.89480092,-87.70790308
10180857,HY368842,08/02/15 21:00,075XX S YATES BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,41.75820226,-87.56621049
10179795,HY368100,08/02/15 21:00,059XX S MAJOR AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,41.78377815,-87.76424979
10179419,HY367678,08/02/15 21:00,046XX W ERIE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,41.8922149,-87.74244151
10185718,HY373196,08/02/15 21:00,032XX N DRAKE AVE,560,ASSAULT,SIMPLE,ALLEY,FALSE,FALSE,41.94032132,-87.71636063
10179437,HY367301,08/02/15 21:00,003XX E RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,41.88422376,-87.61929386
10178804,HY367049,08/02/15 21:00,002XX E RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,41.88416701,-87.62208913
10181017,HY368957,08/02/15 21:00,055XX S HALSTED ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,41.79379709,-87.64529376
10181278,HY369426,08/02/15 21:00,016XX W WELLINGTON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,41.93615622,-87.66877615
10179588,HY367632,08/02/15 21:00,015XX S MUSEUM CAMPUS DR,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,OTHER,FALSE,FALSE,41.86217801,-87.61469707
10181007,HY369051,08/02/15 21:00,0000X W 87TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.73615283,-87.62715399
10178850,HY367079,08/02/15 21:00,064XX S YALE AVE,890,THEFT,FROM BUILDING,CHA APARTMENT,FALSE,FALSE,41.77798147,-87.63163372
10185880,HY373421,08/02/15 21:00,054XX N BROADWAY,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,41.98136072,-87.66015239
10178591,HY366948,08/02/15 21:00,104XX S HOMAN AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,41.70304445,-87.70598566
10181911,HY369618,08/02/15 21:00,069XX S ASHLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESTAURANT,FALSE,FALSE,41.76771995,-87.66372122
10178150,HY366592,08/02/15 21:00,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,41.90976604,-87.74331201
10178116,HY366515,08/02/15 20:56,005XX W 128TH ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,41.66136277,-87.63452248
10178414,HY366545,08/02/15 20:55,041XX N MC VICKER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,,
10178158,HY366527,08/02/15 20:50,080XX S MANISTEE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,41.74869273,-87.55754704
10178114,HY366516,08/02/15 20:46,036XX W HARRISON ST,460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,FALSE,FALSE,41.87345554,-87.71589893
10178104,HY366523,08/02/15 20:46,015XX E 103RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,41.70787696,-87.58617512
10178157,HY366551,08/02/15 20:45,006XX N PINE AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,41.89245491,-87.76332287
10185515,HY372954,08/02/15 20:45,033XX W BELMONT AVE,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,41.93917938,-87.7122257
10178202,HY366501,08/02/15 20:43,067XX S MERRILL AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,41.77325926,-87.57267386
10178200,HY366498,08/02/15 20:41,056XX S BISHOP ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,41.79086868,-87.6610088
10178089,HY366496,08/02/15 20:41,054XX N BROADWAY,460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,41.98136072,-87.66015239
10178177,HY366518,08/02/15 20:38,024XX N PARKSIDE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,41.92530568,-87.76710577
10178113,HY366520,08/02/15 20:37,077XX S COLFAX AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,41.75523772,-87.56159863
10178159,HY366532,08/02/15 20:32,024XX S CALIFORNIA BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,41.84753479,-87.69459664
10178086,HY366493,08/02/15 20:31,078XX S PAULINA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,41.75121102,-87.66574351
10178102,HY366488,08/02/15 20:31,033XX S LEAVITT ST,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,41.83363598,-87.68011582
10178700,HY366880,08/02/15 20:30,011XX S KEDZIE AVE,870,THEFT,POCKET-PICKING,CTA BUS,FALSE,FALSE,41.86693826,-87.70583242
10178681,HY366970,08/02/15 20:30,041XX S DREXEL BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,41.81889423,-87.6049055
10178372,HY366731,08/02/15 20:30,003XX W 64TH ST,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,41.77821267,-87.633545
10178160,HY366484,08/02/15 20:29,075XX S ESSEX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,41.75753831,-87.56377379
10179516,HY367860,08/02/15 20:20,034XX W GLENLAKE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,41.99192139,-87.71496868
10178101,HY366499,08/02/15 20:20,011XX W 74TH ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,41.75971277,-87.65355652
10178146,HY366506,08/02/15 20:18,063XX S OAKLEY AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,TRUE,TRUE,41.77903374,-87.6812092
10178179,HY366483,08/02/15 20:18,002XX W MONTROSE HARBOR DR,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,FALSE,FALSE,41.95994535,-87.63947598
10178105,HY366490,08/02/15 20:15,024XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,41.84776931,-87.72205875
10178100,HY366467,08/02/15 20:13,130XX S DREXEL AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,41.65832863,-87.60076384
10178099,HY366477,08/02/15 20:13,029XX W 39TH PL,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,TRUE,TRUE,41.82189894,-87.69925401
10178106,HY366453,08/02/15 20:10,027XX W 24TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,41.84838457,-87.6944267
10178097,HY366508,08/02/15 20:05,062XX N BROADWAY,460,BATTERY,SIMPLE,RESTAURANT,TRUE,FALSE,41.99549136,-87.66028676
10178720,HY366927,08/02/15 20:00,039XX W HURON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,41.89343578,-87.72452139
10179280,HY367444,08/02/15 20:00,015XX N KEYSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,41.90839696,-87.72755702
